sample,kind,m_rank1,m_rank2,m_rank3,m_rank4,m_rank5,m_rank6,workerId,hitId,assignmentId,trialIdx
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,mvadapter,syncmvd,paint3d,TEXGen,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,1
06_ce195c7adddb44d2bf963c526756362a,main,spotex,mvadapter,goatex,TEXGen,syncmvd,paint3d,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,3
45_1a6d42ef69294498937aab039ececb00,main,spotex,paint3d,goatex,syncmvd,TEXGen,mvadapter,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,4
02_16ee83e509e745998f229da44a8387e8,main,goatex,spotex,syncmvd,paint3d,mvadapter,TEXGen,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,5
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,paint3d,spotex,TEXGen,mvadapter,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_1,_corrupt_0,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,7
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,spotex,goatex,TEXGen,mvadapter,paint3d,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,8
45_1a6d42ef69294498937aab039ececb00,main,spotex,paint3d,syncmvd,mvadapter,goatex,TEXGen,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_3,_corrupt_0,_corrupt_4,_corrupt_2,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,10
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,goatex,spotex,mvadapter,paint3d,syncmvd,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,goatex,paint3d,syncmvd,mvadapter,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,12
58_1d7b005b0cf241d9890739a549769c86,main,goatex,mvadapter,spotex,TEXGen,paint3d,syncmvd,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,syncmvd,paint3d,goatex,spotex,mvadapter,TEXGen,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,14
48_d53b232eab0048b48835c2caef28f44e,main,goatex,TEXGen,spotex,paint3d,syncmvd,mvadapter,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,15
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,paint3d,mvadapter,TEXGen,goatex,syncmvd,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,16
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,goatex,syncmvd,mvadapter,paint3d,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,goatex,syncmvd,TEXGen,paint3d,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,18
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,spotex,paint3d,goatex,mvadapter,TEXGen,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,goatex,spotex,TEXGen,paint3d,syncmvd,mvadapter,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,syncmvd,TEXGen,mvadapter,paint3d,goatex,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,TEXGen,syncmvd,paint3d,goatex,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,23
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,paint3d,TEXGen,mvadapter,spotex,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,24
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,syncmvd,mvadapter,goatex,TEXGen,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,1
06_ce195c7adddb44d2bf963c526756362a,main,mvadapter,TEXGen,syncmvd,spotex,goatex,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,3
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,goatex,syncmvd,paint3d,TEXGen,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,4
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,goatex,spotex,paint3d,mvadapter,syncmvd,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,5
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,paint3d,mvadapter,TEXGen,spotex,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,7
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,goatex,spotex,TEXGen,mvadapter,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,8
45_1a6d42ef69294498937aab039ececb00,main,spotex,TEXGen,goatex,mvadapter,paint3d,syncmvd,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,10
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,spotex,mvadapter,goatex,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,paint3d,mvadapter,syncmvd,goatex,TEXGen,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,12
58_1d7b005b0cf241d9890739a549769c86,main,mvadapter,TEXGen,spotex,goatex,syncmvd,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,paint3d,spotex,syncmvd,goatex,TEXGen,mvadapter,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,14
48_d53b232eab0048b48835c2caef28f44e,main,TEXGen,syncmvd,spotex,paint3d,goatex,mvadapter,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,15
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,paint3d,syncmvd,mvadapter,TEXGen,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,16
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,goatex,syncmvd,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,goatex,TEXGen,syncmvd,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,18
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,goatex,mvadapter,spotex,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_2,_corrupt_1,_corrupt_4,_corrupt_0,_corrupt_3,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,paint3d,mvadapter,syncmvd,TEXGen,goatex,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,goatex,syncmvd,TEXGen,paint3d,spotex,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,syncmvd,goatex,paint3d,TEXGen,spotex,mvadapter,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,23
48_d53b232eab0048b48835c2caef28f44e,main,goatex,spotex,paint3d,TEXGen,syncmvd,mvadapter,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,24
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,paint3d,syncmvd,TEXGen,goatex,mvadapter,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_0,_corrupt_3,_corrupt_2,_corrupt_1,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,1
06_ce195c7adddb44d2bf963c526756362a,main,mvadapter,syncmvd,spotex,goatex,TEXGen,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,3
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,paint3d,goatex,TEXGen,syncmvd,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,4
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,mvadapter,spotex,syncmvd,goatex,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,5
58_1d7b005b0cf241d9890739a549769c86,main,goatex,paint3d,mvadapter,syncmvd,TEXGen,spotex,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,7
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,spotex,TEXGen,goatex,mvadapter,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,8
45_1a6d42ef69294498937aab039ececb00,main,spotex,paint3d,TEXGen,goatex,syncmvd,mvadapter,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,10
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,spotex,mvadapter,goatex,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,mvadapter,syncmvd,goatex,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,12
58_1d7b005b0cf241d9890739a549769c86,main,goatex,paint3d,mvadapter,TEXGen,syncmvd,spotex,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,paint3d,syncmvd,spotex,goatex,TEXGen,mvadapter,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,14
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,TEXGen,paint3d,mvadapter,spotex,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,15
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,mvadapter,TEXGen,paint3d,syncmvd,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,16
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,goatex,syncmvd,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,goatex,TEXGen,paint3d,syncmvd,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,18
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,spotex,goatex,mvadapter,syncmvd,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,mvadapter,spotex,paint3d,goatex,TEXGen,syncmvd,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,paint3d,spotex,goatex,syncmvd,TEXGen,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,TEXGen,spotex,mvadapter,syncmvd,goatex,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,23
48_d53b232eab0048b48835c2caef28f44e,main,goatex,paint3d,TEXGen,syncmvd,mvadapter,spotex,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,24
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,syncmvd,TEXGen,mvadapter,goatex,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,1
06_ce195c7adddb44d2bf963c526756362a,main,mvadapter,spotex,TEXGen,syncmvd,goatex,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,3
45_1a6d42ef69294498937aab039ececb00,main,spotex,paint3d,syncmvd,TEXGen,mvadapter,goatex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,4
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,spotex,TEXGen,paint3d,mvadapter,goatex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,5
58_1d7b005b0cf241d9890739a549769c86,main,goatex,TEXGen,paint3d,mvadapter,syncmvd,spotex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,7
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,TEXGen,mvadapter,goatex,syncmvd,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,8
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,goatex,TEXGen,paint3d,syncmvd,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,10
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,spotex,mvadapter,goatex,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,mvadapter,syncmvd,paint3d,goatex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,12
58_1d7b005b0cf241d9890739a549769c86,main,goatex,paint3d,spotex,TEXGen,syncmvd,mvadapter,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,syncmvd,paint3d,goatex,TEXGen,spotex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,14
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,TEXGen,paint3d,mvadapter,spotex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,15
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,syncmvd,mvadapter,TEXGen,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,16
06_ce195c7adddb44d2bf963c526756362a,main,spotex,goatex,TEXGen,mvadapter,paint3d,syncmvd,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,paint3d,TEXGen,goatex,syncmvd,mvadapter,spotex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,18
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,paint3d,goatex,spotex,mvadapter,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,goatex,paint3d,TEXGen,syncmvd,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,syncmvd,goatex,TEXGen,mvadapter,spotex,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,TEXGen,mvadapter,syncmvd,spotex,goatex,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,23
48_d53b232eab0048b48835c2caef28f44e,main,TEXGen,goatex,syncmvd,spotex,mvadapter,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,24
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,syncmvd,TEXGen,paint3d,goatex,spotex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,1
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,syncmvd,paint3d,goatex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,3
45_1a6d42ef69294498937aab039ececb00,main,spotex,goatex,syncmvd,mvadapter,paint3d,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,4
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,paint3d,mvadapter,syncmvd,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,5
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,TEXGen,paint3d,spotex,mvadapter,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,7
02_16ee83e509e745998f229da44a8387e8,main,spotex,TEXGen,paint3d,goatex,mvadapter,syncmvd,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,8
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,syncmvd,goatex,paint3d,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,10
02_16ee83e509e745998f229da44a8387e8,main,spotex,mvadapter,goatex,paint3d,syncmvd,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,12
58_1d7b005b0cf241d9890739a549769c86,main,goatex,TEXGen,syncmvd,paint3d,mvadapter,spotex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,syncmvd,TEXGen,goatex,mvadapter,paint3d,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,14
48_d53b232eab0048b48835c2caef28f44e,main,syncmvd,spotex,goatex,paint3d,mvadapter,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,15
01_d85c3093011d4e03a0df7a4049b13816,main,TEXGen,mvadapter,syncmvd,paint3d,goatex,spotex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,16
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,syncmvd,goatex,paint3d,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,18
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,paint3d,syncmvd,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,paint3d,TEXGen,mvadapter,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,paint3d,TEXGen,mvadapter,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,23
48_d53b232eab0048b48835c2caef28f44e,main,syncmvd,spotex,goatex,paint3d,TEXGen,mvadapter,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,24
