sample,kind,m_rank1,m_rank2,m_rank3,m_rank4,m_rank5,m_rank6,workerId,hitId,assignmentId,trialIdx,batch
48_d53b232eab0048b48835c2caef28f44e,main,goatex,paint3d,TEXGen,syncmvd,mvadapter,spotex,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,syncmvd,TEXGen,mvadapter,goatex,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,mvadapter,spotex,TEXGen,syncmvd,goatex,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,paint3d,syncmvd,TEXGen,mvadapter,goatex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,spotex,TEXGen,paint3d,mvadapter,goatex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,TEXGen,paint3d,mvadapter,syncmvd,spotex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,TEXGen,mvadapter,goatex,syncmvd,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,goatex,TEXGen,paint3d,syncmvd,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,spotex,mvadapter,goatex,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,mvadapter,syncmvd,paint3d,goatex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,paint3d,spotex,TEXGen,syncmvd,mvadapter,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,syncmvd,paint3d,goatex,TEXGen,spotex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,TEXGen,paint3d,mvadapter,spotex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,syncmvd,mvadapter,TEXGen,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,goatex,TEXGen,mvadapter,paint3d,syncmvd,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,paint3d,TEXGen,goatex,syncmvd,mvadapter,spotex,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,paint3d,goatex,spotex,mvadapter,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,goatex,paint3d,TEXGen,syncmvd,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,syncmvd,goatex,TEXGen,mvadapter,spotex,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,TEXGen,mvadapter,syncmvd,spotex,goatex,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,TEXGen,goatex,syncmvd,spotex,mvadapter,paint3d,A3TBD5N3Q3MK8C,H_0001,3BQU611VF7GO2VV3YS0XTEWU5GP99B,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,syncmvd,TEXGen,paint3d,goatex,spotex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,syncmvd,paint3d,goatex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,goatex,syncmvd,mvadapter,paint3d,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,paint3d,mvadapter,syncmvd,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,TEXGen,paint3d,spotex,mvadapter,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,TEXGen,paint3d,goatex,mvadapter,syncmvd,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,syncmvd,goatex,paint3d,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,mvadapter,goatex,paint3d,syncmvd,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,TEXGen,syncmvd,paint3d,mvadapter,spotex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,syncmvd,TEXGen,goatex,mvadapter,paint3d,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,syncmvd,spotex,goatex,paint3d,mvadapter,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,TEXGen,mvadapter,syncmvd,paint3d,goatex,spotex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,syncmvd,goatex,paint3d,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,paint3d,syncmvd,TEXGen,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,paint3d,TEXGen,mvadapter,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,paint3d,TEXGen,mvadapter,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,syncmvd,spotex,goatex,paint3d,TEXGen,mvadapter,A2W3TCEVUFEMSD,H_0001,3SUWZRL0MG9IF8KM8WD71I636CXE6F,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,syncmvd,TEXGen,paint3d,goatex,spotex,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,syncmvd,goatex,paint3d,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,syncmvd,mvadapter,paint3d,goatex,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,paint3d,mvadapter,syncmvd,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,TEXGen,paint3d,spotex,mvadapter,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,TEXGen,paint3d,goatex,mvadapter,syncmvd,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,syncmvd,goatex,paint3d,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,mvadapter,goatex,paint3d,syncmvd,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,TEXGen,syncmvd,paint3d,mvadapter,spotex,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,syncmvd,TEXGen,goatex,mvadapter,paint3d,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,syncmvd,spotex,goatex,paint3d,mvadapter,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,TEXGen,mvadapter,syncmvd,paint3d,goatex,spotex,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,syncmvd,goatex,paint3d,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,paint3d,syncmvd,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,TEXGen,paint3d,mvadapter,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,paint3d,TEXGen,mvadapter,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,syncmvd,spotex,goatex,paint3d,TEXGen,mvadapter,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,goatex,syncmvd,spotex,paint3d,TEXGen,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,goatex,TEXGen,paint3d,syncmvd,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,paint3d,spotex,goatex,syncmvd,TEXGen,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,paint3d,spotex,goatex,TEXGen,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,TEXGen,paint3d,spotex,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,spotex,paint3d,mvadapter,goatex,syncmvd,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,paint3d,goatex,TEXGen,syncmvd,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,paint3d,mvadapter,goatex,spotex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,syncmvd,paint3d,spotex,TEXGen,goatex,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,TEXGen,mvadapter,paint3d,spotex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,paint3d,spotex,syncmvd,mvadapter,goatex,TEXGen,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,syncmvd,spotex,TEXGen,goatex,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,mvadapter,syncmvd,paint3d,TEXGen,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,paint3d,mvadapter,TEXGen,goatex,spotex,syncmvd,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,syncmvd,mvadapter,paint3d,goatex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,TEXGen,spotex,goatex,mvadapter,paint3d,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,mvadapter,TEXGen,paint3d,syncmvd,goatex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,syncmvd,paint3d,spotex,TEXGen,mvadapter,goatex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,paint3d,goatex,syncmvd,TEXGen,spotex,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,paint3d,goatex,TEXGen,mvadapter,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,TEXGen,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,spotex,syncmvd,goatex,TEXGen,mvadapter,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,TEXGen,paint3d,goatex,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,TEXGen,mvadapter,goatex,syncmvd,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,paint3d,spotex,TEXGen,goatex,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,spotex,goatex,TEXGen,mvadapter,syncmvd,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,TEXGen,syncmvd,mvadapter,spotex,goatex,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,spotex,TEXGen,mvadapter,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,paint3d,syncmvd,goatex,TEXGen,spotex,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,goatex,paint3d,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,paint3d,goatex,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,syncmvd,TEXGen,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,20,batch2
